ID,Type,SKU,Name,Published,Short description,Description,Regular price,Sale price,Categories,Images,Stock,Manage stock,Backorders,Tax status,Tax class,Tags
,simple,TRACK-PANT-NIKE,TRACK PANT NIKE,1,TRACK PANT NIKE - high-quality product in the clothing category.,TRACK PANT NIKE is a premium product designed for clothing training and matches. Ideal for athletes and sports enthusiasts.,999,,clothing,https://placehold.co/600x600/f5f5f5/333333.png?text=TRACK%20PANT%20NIKE,10,yes,no,taxable,standard,
,simple,TROPHIES-NO-1,TROPHIES NO 1,1,TROPHIES NO 1 - high-quality product in the Shields and Trophies category.,TROPHIES NO 1 is a premium product designed for Shields and Trophies training and matches. Ideal for athletes and sports enthusiasts.,999,,Shields and Trophies,https://placehold.co/600x600/f5f5f5/333333.png?text=TROPHIES%20NO%201,10,yes,no,taxable,standard,
,simple,TROPHIES-NO-2,TROPHIES NO 2,1,TROPHIES NO 2 - high-quality product in the Shields and Trophies category.,TROPHIES NO 2 is a premium product designed for Shields and Trophies training and matches. Ideal for athletes and sports enthusiasts.,999,,Shields and Trophies,https://placehold.co/600x600/f5f5f5/333333.png?text=TROPHIES%20NO%202,10,yes,no,taxable,standard,
,simple,TROPHIES-NO-3,TROPHIES NO 3,1,TROPHIES NO 3 - high-quality product in the Shields and Trophies category.,TROPHIES NO 3 is a premium product designed for Shields and Trophies training and matches. Ideal for athletes and sports enthusiasts.,999,,Shields and Trophies,https://placehold.co/600x600/f5f5f5/333333.png?text=TROPHIES%20NO%203,10,yes,no,taxable,standard,
,simple,TROPHIES-NO-5,TROPHIES NO 5,1,TROPHIES NO 5 - high-quality product in the Shields and Trophies category.,TROPHIES NO 5 is a premium product designed for Shields and Trophies training and matches. Ideal for athletes and sports enthusiasts.,999,,Shields and Trophies,https://placehold.co/600x600/f5f5f5/333333.png?text=TROPHIES%20NO%205,10,yes,no,taxable,standard,
,simple,TROPHIES-NO-6,TROPHIES NO 6,1,TROPHIES NO 6 - high-quality product in the Shields and Trophies category.,TROPHIES NO 6 is a premium product designed for Shields and Trophies training and matches. Ideal for athletes and sports enthusiasts.,999,,Shields and Trophies,https://placehold.co/600x600/f5f5f5/333333.png?text=TROPHIES%20NO%206,10,yes,no,taxable,standard,
,simple,TROPHIES-NO-7,TROPHIES NO 7,1,TROPHIES NO 7 - high-quality product in the Shields and Trophies category.,TROPHIES NO 7 is a premium product designed for Shields and Trophies training and matches. Ideal for athletes and sports enthusiasts.,999,,Shields and Trophies,https://placehold.co/600x600/f5f5f5/333333.png?text=TROPHIES%20NO%207,10,yes,no,taxable,standard,
,simple,TROPHIES-NO4,TROPHIES NO4,1,TROPHIES NO4 - high-quality product in the Shields and Trophies category.,TROPHIES NO4 is a premium product designed for Shields and Trophies training and matches. Ideal for athletes and sports enthusiasts.,999,,Shields and Trophies,https://placehold.co/600x600/f5f5f5/333333.png?text=TROPHIES%20NO4,10,yes,no,taxable,standard,
,simple,T-SHIRT,T-SHIRT,1,T-SHIRT - high-quality product in the clothing category.,T-SHIRT is a premium product designed for clothing training and matches. Ideal for athletes and sports enthusiasts.,999,,clothing,https://placehold.co/600x600/f5f5f5/333333.png?text=T-SHIRT,10,yes,no,taxable,standard,
,simple,T-SHIRT-COLLAR,T-SHIRT COLLAR,1,T-SHIRT COLLAR - high-quality product in the clothing category.,T-SHIRT COLLAR is a premium product designed for clothing training and matches. Ideal for athletes and sports enthusiasts.,999,,clothing,https://placehold.co/600x600/f5f5f5/333333.png?text=T-SHIRT%20COLLAR,10,yes,no,taxable,standard,
,simple,T-SHIRT-MARS-220,T-SHIRT MARS 220,1,T-SHIRT MARS 220 - high-quality product in the clothing category.,T-SHIRT MARS 220 is a premium product designed for clothing training and matches. Ideal for athletes and sports enthusiasts.,999,,clothing,https://placehold.co/600x600/f5f5f5/333333.png?text=T-SHIRT%20MARS%20220,10,yes,no,taxable,standard,
,simple,T-SHIRT-SLEEVELESS-BAA,T-SHIRT SLEEVELESS BAA,1,T-SHIRT SLEEVELESS BAA - high-quality product in the clothing category.,T-SHIRT SLEEVELESS BAA is a premium product designed for clothing training and matches. Ideal for athletes and sports enthusiasts.,999,,clothing,https://placehold.co/600x600/f5f5f5/333333.png?text=T-SHIRT%20SLEEVELESS%20BAA,10,yes,no,taxable,standard,
,simple,T-SHIRT-SLEEVELESS-CAA,T-SHIRT SLEEVELESS CAA,1,T-SHIRT SLEEVELESS CAA - high-quality product in the clothing category.,T-SHIRT SLEEVELESS CAA is a premium product designed for clothing training and matches. Ideal for athletes and sports enthusiasts.,999,,clothing,https://placehold.co/600x600/f5f5f5/333333.png?text=T-SHIRT%20SLEEVELESS%20CAA,10,yes,no,taxable,standard,
,simple,T-SHIRT-TIGER-BAE,T-SHIRT TIGER BAE,1,T-SHIRT TIGER BAE - high-quality product in the clothing category.,T-SHIRT TIGER BAE is a premium product designed for clothing training and matches. Ideal for athletes and sports enthusiasts.,999,,clothing,https://placehold.co/600x600/f5f5f5/333333.png?text=T-SHIRT%20TIGER%20BAE,10,yes,no,taxable,standard,
,simple,T-SHIRT-TIGER-CBE,T-SHIRT TIGER CBE,1,T-SHIRT TIGER CBE - high-quality product in the clothing category.,T-SHIRT TIGER CBE is a premium product designed for clothing training and matches. Ideal for athletes and sports enthusiasts.,999,,clothing,https://placehold.co/600x600/f5f5f5/333333.png?text=T-SHIRT%20TIGER%20CBE,10,yes,no,taxable,standard,
,simple,T-SHORT-TIGER-BEA,T-SHORT TIGER BEA,1,T-SHORT TIGER BEA - high-quality product in the clothing category.,T-SHORT TIGER BEA is a premium product designed for clothing training and matches. Ideal for athletes and sports enthusiasts.,999,,clothing,https://placehold.co/600x600/f5f5f5/333333.png?text=T-SHORT%20TIGER%20BEA,10,yes,no,taxable,standard,
,simple,TURBO-CORK-BALL,TURBO CORK BALL,1,TURBO CORK BALL - high-quality product in the Cricket category.,TURBO CORK BALL is a premium product designed for Cricket training and matches. Ideal for athletes and sports enthusiasts.,999,,Cricket,https://placehold.co/600x600/f5f5f5/333333.png?text=TURBO%20CORK%20BALL,10,yes,no,taxable,standard,
,simple,UMPIRE-CAP,UMPIRE CAP,1,UMPIRE CAP - high-quality product in the Cricket category.,UMPIRE CAP is a premium product designed for Cricket training and matches. Ideal for athletes and sports enthusiasts.,999,,Cricket,https://placehold.co/600x600/f5f5f5/333333.png?text=UMPIRE%20CAP,10,yes,no,taxable,standard,
,simple,UV-PRO-ARM-SLEEVE-SKIN,UV PRO ARM SLEEVE SKIN,1,UV PRO ARM SLEEVE SKIN - high-quality product in the Cricket category.,UV PRO ARM SLEEVE SKIN is a premium product designed for Cricket training and matches. Ideal for athletes and sports enthusiasts.,999,,Cricket,https://placehold.co/600x600/f5f5f5/333333.png?text=UV%20PRO%20ARM%20SLEEVE%20SKIN,10,yes,no,taxable,standard,
,simple,V-BALL,V/BALL,1,V/BALL - high-quality product in the Volley ball category.,V/BALL is a premium product designed for Volley ball training and matches. Ideal for athletes and sports enthusiasts.,999,,Volley ball,https://placehold.co/600x600/f5f5f5/333333.png?text=V%2FBALL,10,yes,no,taxable,standard,
,simple,VANGUARD-II-NEXT-GEN,VANGUARD II NEXT GEN,1,VANGUARD II NEXT GEN - high-quality Racket in the Badminton category.,VANGUARD II NEXT GEN is a premium Racket designed for Badminton training and matches. Ideal for athletes and sports enthusiasts.,999,,Badminton > Racket,https://placehold.co/600x600/f5f5f5/333333.png?text=VANGUARD%20II%20NEXT%20GEN,10,yes,no,taxable,standard,
,simple,VICKY-T-BALL-DC-HEAVY,VICKY T/BALL DC HEAVY,1,VICKY T/BALL DC HEAVY - high-quality product in the Cricket category.,VICKY T/BALL DC HEAVY is a premium product designed for Cricket training and matches. Ideal for athletes and sports enthusiasts.,999,,Cricket,https://placehold.co/600x600/f5f5f5/333333.png?text=VICKY%20T%2FBALL%20DC%20HEAVY,10,yes,no,taxable,standard,
,simple,VICKY-T-BALL-RED-HEAVY,VICKY T/BALL RED HEAVY,1,VICKY T/BALL RED HEAVY - high-quality product in the Cricket category.,VICKY T/BALL RED HEAVY is a premium product designed for Cricket training and matches. Ideal for athletes and sports enthusiasts.,999,,Cricket,https://placehold.co/600x600/f5f5f5/333333.png?text=VICKY%20T%2FBALL%20RED%20HEAVY,10,yes,no,taxable,standard,
,simple,VINYL-DUMBELLS-2KG,VINYL DUMBELLS 2KG,1,VINYL DUMBELLS 2KG - high-quality product in the Fitness/Gym category.,VINYL DUMBELLS 2KG is a premium product designed for Fitness/Gym training and matches. Ideal for athletes and sports enthusiasts.,999,,Fitness/Gym,https://placehold.co/600x600/f5f5f5/333333.png?text=VINYL%20DUMBELLS%202KG,10,yes,no,taxable,standard,
,simple,VINYL-DUMBELLS-3KG,VINYL DUMBELLS 3KG,1,VINYL DUMBELLS 3KG - high-quality product in the Fitness/Gym category.,VINYL DUMBELLS 3KG is a premium product designed for Fitness/Gym training and matches. Ideal for athletes and sports enthusiasts.,999,,Fitness/Gym,https://placehold.co/600x600/f5f5f5/333333.png?text=VINYL%20DUMBELLS%203KG,10,yes,no,taxable,standard,
,simple,VINYL-DUMBELLS-4KG,VINYL DUMBELLS 4KG,1,VINYL DUMBELLS 4KG - high-quality product in the Fitness/Gym category.,VINYL DUMBELLS 4KG is a premium product designed for Fitness/Gym training and matches. Ideal for athletes and sports enthusiasts.,999,,Fitness/Gym,https://placehold.co/600x600/f5f5f5/333333.png?text=VINYL%20DUMBELLS%204KG,10,yes,no,taxable,standard,
,simple,VINYL-DUMBELLS-5-KG,VINYL DUMBELLS 5 KG,1,VINYL DUMBELLS 5 KG - high-quality product in the Fitness/Gym category.,VINYL DUMBELLS 5 KG is a premium product designed for Fitness/Gym training and matches. Ideal for athletes and sports enthusiasts.,999,,Fitness/Gym,https://placehold.co/600x600/f5f5f5/333333.png?text=VINYL%20DUMBELLS%205%20KG,10,yes,no,taxable,standard,
,simple,VIXEN-BALL-PIN,VIXEN BALL PIN,1,VIXEN BALL PIN - high-quality product in the Football category.,VIXEN BALL PIN is a premium product designed for Football training and matches. Ideal for athletes and sports enthusiasts.,999,,Football,https://placehold.co/600x600/f5f5f5/333333.png?text=VIXEN%20BALL%20PIN,10,yes,no,taxable,standard,
,simple,VIXEN-BALL-PIN-PREMIUM,VIXEN BALL PIN PREMIUM,1,VIXEN BALL PIN PREMIUM - high-quality product in the Football category.,VIXEN BALL PIN PREMIUM is a premium product designed for Football training and matches. Ideal for athletes and sports enthusiasts.,999,,Football,https://placehold.co/600x600/f5f5f5/333333.png?text=VIXEN%20BALL%20PIN%20PREMIUM,10,yes,no,taxable,standard,
,simple,VOLLEY-BALL-ACCLAIN-18-PANEL,VOLLEY BALL ACCLAIN-18 PANEL,1,VOLLEY BALL ACCLAIN-18 PANEL - high-quality product in the Volley ball category.,VOLLEY BALL ACCLAIN-18 PANEL is a premium product designed for Volley ball training and matches. Ideal for athletes and sports enthusiasts.,999,,Volley ball,https://placehold.co/600x600/f5f5f5/333333.png?text=VOLLEY%20BALL%20ACCLAIN-18%20PANEL,10,yes,no,taxable,standard,
,simple,VOLLEY-BALL-FLIGHT-VOLLEY,VOLLEY BALL FLIGHT VOLLEY,1,VOLLEY BALL FLIGHT VOLLEY - high-quality product in the Volley ball category.,VOLLEY BALL FLIGHT VOLLEY is a premium product designed for Volley ball training and matches. Ideal for athletes and sports enthusiasts.,999,,Volley ball,https://placehold.co/600x600/f5f5f5/333333.png?text=VOLLEY%20BALL%20FLIGHT%20VOLLEY,10,yes,no,taxable,standard,
,simple,VOLLEY-BALL-STRIKER-18P,VOLLEY BALL STRIKER 18P,1,VOLLEY BALL STRIKER 18P - high-quality product in the Volley ball category.,VOLLEY BALL STRIKER 18P is a premium product designed for Volley ball training and matches. Ideal for athletes and sports enthusiasts.,999,,Volley ball,https://placehold.co/600x600/f5f5f5/333333.png?text=VOLLEY%20BALL%20STRIKER%2018P,10,yes,no,taxable,standard,
,simple,VOLLEY-BALL-SUPER-VALLEY,VOLLEY BALL SUPER VALLEY,1,VOLLEY BALL SUPER VALLEY - high-quality product in the Volley ball category.,VOLLEY BALL SUPER VALLEY is a premium product designed for Volley ball training and matches. Ideal for athletes and sports enthusiasts.,999,,Volley ball,https://placehold.co/600x600/f5f5f5/333333.png?text=VOLLEY%20BALL%20SUPER%20VALLEY,10,yes,no,taxable,standard,
,simple,VOLTRIC-LITE-35I-G4,VOLTRIC LITE 35I G4,1,Yonex Voltric Lite 35i G4 unstrung badminton racket. 83g head-heavy frame. Full graphite. Ideal for powerful smashes and fast drives.,Yonex Voltric Lite 35i G4 unstrung badminton racket. 83g head-heavy frame. Full graphite construction. Designed for attacking players. Made in Vietnam. Ideal for powerful smashes and fast drives.,999,,Badminton > Racket,https://placehold.co/600x600/f5f5f5/333333.png?text=VOLTRIC%20LITE%2035I%20G4,10,yes,no,taxable,standard,"VOLTRIC,LITE,35I,G4,Badminton,Racket,Unstrung,Graphite,83g,Head Heavy,Made in Vietnam,Sports,Training"
,simple,VX-FOAM-ROLLER-35-15,VX FOAM ROLLER 35*15,1,VX FOAM ROLLER 35*15 - high-quality product in the Fitness category.,VX FOAM ROLLER 35*15 is a premium product designed for Fitness training and matches. Ideal for athletes and sports enthusiasts.,999,,Fitness,https://placehold.co/600x600/f5f5f5/333333.png?text=VX%20FOAM%20ROLLER%2035*15,10,yes,no,taxable,standard,
,simple,W-KEEPING-GLOVES-CATCHER,W/KEEPING GLOVES CATCHER,1,W/KEEPING GLOVES CATCHER - high-quality product in the Cricket category.,W/KEEPING GLOVES CATCHER is a premium product designed for Cricket training and matches. Ideal for athletes and sports enthusiasts.,999,,Cricket,https://placehold.co/600x600/f5f5f5/333333.png?text=W%2FKEEPING%20GLOVES%20CATCHER,10,yes,no,taxable,standard,
,simple,W-KEEPING-GLOVES-COLLEGE-MEN,W/KEEPING GLOVES COLLEGE MEN,1,W/KEEPING GLOVES COLLEGE MEN - high-quality product in the Cricket category.,W/KEEPING GLOVES COLLEGE MEN is a premium product designed for Cricket training and matches. Ideal for athletes and sports enthusiasts.,999,,Cricket,https://placehold.co/600x600/f5f5f5/333333.png?text=W%2FKEEPING%20GLOVES%20COLLEGE%20MEN,10,yes,no,taxable,standard,
,simple,WICKET-KEEPING-GLOVES,WICKET KEEPING GLOVES,1,WICKET KEEPING GLOVES - high-quality product in the Cricket category.,WICKET KEEPING GLOVES is a premium product designed for Cricket training and matches. Ideal for athletes and sports enthusiasts.,999,,Cricket,https://placehold.co/600x600/f5f5f5/333333.png?text=WICKET%20KEEPING%20GLOVES,10,yes,no,taxable,standard,
,simple,WIND-BALL,WIND BALL,1,WIND BALL - high-quality product in the wind ball category.,WIND BALL is a premium product designed for wind ball training and matches. Ideal for athletes and sports enthusiasts.,999,,wind ball,https://placehold.co/600x600/f5f5f5/333333.png?text=WIND%20BALL,10,yes,no,taxable,standard,
,simple,WINDSTORM-700-SPECIAL-EDITION,WINDSTORM-700-SPECIAL EDITION,1,Windstorm 700 Special Edition unstrung badminton racket. 84g head-heavy frame. 42 lbs max string tension. Full graphite construction. Made in Vietnam.,WINDSTORM-700-SPECIAL EDITION is a premium Racket designed for Badminton training and matches. Ideal for athletes and sports enthusiasts.,999,,Badminton > Racket,https://placehold.co/600x600/f5f5f5/333333.png?text=WINDSTORM-700-SPECIAL%20EDITION,10,yes,no,taxable,standard,"WINDSTORM,700,SPECIAL EDITION,Badminton,Racket,Unstrung,Graphite,84g,Head Heavy,42 LBS,Made in Vietnam,Sports,Training"
,simple,WK-GLOVE-CLUB-BOYS,WK GLOVE CLUB BOYS,1,WK GLOVE CLUB BOYS - high-quality product in the Cricket category.,WK GLOVE CLUB BOYS is a premium product designed for Cricket training and matches. Ideal for athletes and sports enthusiasts.,999,,Cricket,https://placehold.co/600x600/f5f5f5/333333.png?text=WK%20GLOVE%20CLUB%20BOYS,10,yes,no,taxable,standard,
,simple,WK-GLOVE-COLT-BOYS,WK GLOVE COLT BOYS,1,WK GLOVE COLT BOYS - high-quality product in the Cricket category.,WK GLOVE COLT BOYS is a premium product designed for Cricket training and matches. Ideal for athletes and sports enthusiasts.,999,,Cricket,https://placehold.co/600x600/f5f5f5/333333.png?text=WK%20GLOVE%20COLT%20BOYS,10,yes,no,taxable,standard,
,simple,WK-INNER-GLOVE-LEAGUE-MKLR,WK INNER GLOVE LEAGUE MKLR,1,WK INNER GLOVE LEAGUE MKLR - high-quality product in the Cricket category.,WK INNER GLOVE LEAGUE MKLR is a premium product designed for Cricket training and matches. Ideal for athletes and sports enthusiasts.,999,,Cricket,https://placehold.co/600x600/f5f5f5/333333.png?text=WK%20INNER%20GLOVE%20LEAGUE%20MKLR,10,yes,no,taxable,standard,
,simple,WRIST-BAND,WRIST BAND,1,WRIST BAND - high-quality product in the clothing category.,WRIST BAND is a premium product designed for clothing training and matches. Ideal for athletes and sports enthusiasts.,999,,clothing,https://placehold.co/600x600/f5f5f5/333333.png?text=WRIST%20BAND,10,yes,no,taxable,standard,
,simple,WRIST-SUPPORT-WEIGHT-LIFT,WRIST SUPPORT WEIGHT LIFT,1,WRIST SUPPORT WEIGHT LIFT - high-quality product in the clothing category.,WRIST SUPPORT WEIGHT LIFT is a premium product designed for clothing training and matches. Ideal for athletes and sports enthusiasts.,999,,clothing,https://placehold.co/600x600/f5f5f5/333333.png?text=WRIST%20SUPPORT%20WEIGHT%20LIFT,10,yes,no,taxable,standard,
,simple,YOGA-MAT-4MM,YOGA MAT 4MM,1,YOGA MAT 4MM - high-quality product in the Fitness category.,YOGA MAT 4MM is a premium product designed for Fitness training and matches. Ideal for athletes and sports enthusiasts.,999,,Fitness,https://placehold.co/600x600/f5f5f5/333333.png?text=YOGA%20MAT%204MM,10,yes,no,taxable,standard,
,simple,YONEX-AEROCUSH-GRIP,YONEX AEROCUSH GRIP,1,YONEX AEROCUSH GRIP - high-quality Grip in the Badminton category.,YONEX AEROCUSH GRIP is a premium Grip designed for Badminton training and matches. Ideal for athletes and sports enthusiasts.,999,,Badminton > Grip,https://placehold.co/600x600/f5f5f5/333333.png?text=YONEX%20AEROCUSH%20GRIP,10,yes,no,taxable,standard,
,simple,ZIGGLER-DARK-KNIGHT,ZIGGLER DARK KNIGHT,1,Apacs Z-Ziggler Dark Knight unstrung badminton racket. 84g head-heavy frame. 42 lbs max string tension. Full graphite construction. Made in Vietnam.,ZIGGLER DARK KNIGHT is a premium Racket designed for Badminton training and matches. Ideal for athletes and sports enthusiasts.,999,,Badminton > Racket,https://placehold.co/600x600/f5f5f5/333333.png?text=ZIGGLER%20DARK%20KNIGHT,10,yes,no,taxable,standard,"ZIGGLER,DARK KNIGHT,Badminton,Racket,Apacs,Unstrung,Graphite,84g,Head Heavy,42 LBS,Made in Vietnam,Sports,Training"
,simple,ZIGGLER-NEXT-GEN,ZIGGLER NEXT GEN,1,ZIGGLER NEXT GEN - high-quality Racket in the Badminton category.,ZIGGLER NEXT GEN is a premium Racket designed for Badminton training and matches. Ideal for athletes and sports enthusiasts.,999,,Badminton > Racket,https://lightslategrey-monkey-361905.hostingersite.com/wp-content/uploads/2026/09/Ziggler_Next_gen_White_8.jpg,10,yes,no,taxable,standard,"ZIGGLER,NEXT GEN,Badminton,Racket,Apacs,Unstrung,Graphite,84g,Head Heavy,42 LBS,Made in Vietnam,Sports,Training"
,simple,ZIGGLER-REBORN,ZIGGLER REBORN,1,Apacs Z-Ziggler Reborn unstrung badminton racket. 84g head-heavy frame. 42 lbs max tension. Full graphite. Made in Vietnam.,Apacs Z-Ziggler Reborn unstrung badminton racket. 84g head-heavy frame. 42 lbs max tension. Full graphite. Made in Vietnam. Ideal for aggressive smashes and powerful attacking play.,999,,Badminton > Racket,https://lightslategrey-monkey-361905.hostingersite.com/wp-content/uploads/2026/09/ZIGGLER-REBORN.webp,10,yes,no,taxable,standard,
